DATASET_SIMPLEBAR
SEPARATOR TAB
DATASET_LABEL	TPS hits @ p≥0.99
GB_GCA_030698805.1	0
GB_GCA_001512375.1	0
GB_GCA_946541845.1	0
GB_GCA_964012725.1	0
GB_GCA_004376265.1	0
GB_GCA_964510865.1	1
GB_GCA_030649735.1	0
GB_GCA_900320515.1	0
GB_GCA_007570915.1	0
RS_GCF_021184045.1	0
RS_GCF_009831575.1	2
GB_GCA_014237145.1	0
GB_GCA_020350365.1	1
GB_GCA_002687825.1	0
GB_GCA_011050175.1	0
GB_GCA_964363655.1	0
GB_GCA_964498685.1	0
RS_GCF_012027425.1	0
GB_GCA_015522745.1	0
GB_GCA_018303125.1	0
GB_GCA_016432305.1	0
GB_GCA_902533295.1	0
GB_GCA_002779595.1	0
RS_GCF_051351675.1	3
GB_GCA_964348155.1	1
GB_GCA_048887165.1	0
RS_GCF_036677455.1	0
GB_GCA_016188245.1	0
GB_GCA_028715985.1	0
GB_GCA_003550345.1	1
RS_GCF_003841465.1	3
GB_GCA_048938565.1	0
GB_GCA_964454475.1	0
GB_GCA_964482915.1	0
GB_GCA_021162425.1	0
GB_GCA_016186425.1	0
GB_GCA_048881705.1	1
GB_GCA_034679605.1	1
GB_GCA_964528765.1	1
GB_GCA_964616715.1	0
GB_GCA_035697905.1	0
GB_GCA_038877255.1	0
GB_GCA_038886995.1	0
GB_GCA_014361195.1	0
GB_GCA_021800105.1	0
GB_GCA_964531465.1	0
GB_GCA_021791775.1	0
RS_GCF_024300625.1	2
GB_GCA_963578705.1	1
GB_GCA_015523195.1	0
GB_GCA_049515895.1	0
GB_GCA_023512225.1	0
GB_GCA_964626125.1	0
GB_GCA_025054515.1	2
RS_GCF_024022995.1	0
GB_GCA_030039795.1	0
GB_GCA_043822065.1	0
GB_GCA_964630685.1	0
GB_GCA_000389735.1	0
GB_GCA_016208715.1	0
GB_GCA_002011355.1	0
GB_GCA_041650455.1	1
GB_GCA_004212095.1	0
GB_GCA_018819375.1	0
GB_GCA_963999335.1	2
GB_GCA_030612505.1	0
GB_GCA_964632755.1	0
RS_GCF_028679125.1	0
RS_GCF_029814175.1	1
GB_GCA_963712215.1	0
RS_GCF_000017945.1	0
GB_GCA_900767505.1	0
GB_GCA_964478955.1	0
GB_GCA_036741635.1	0
GB_GCA_021850375.1	0
GB_GCA_021158735.1	0
RS_GCF_049969415.1	0
GB_GCA_964407185.1	1
GB_GCA_003021335.1	1
GB_GCA_030550455.1	0
GB_GCA_964539655.1	0
GB_GCA_021827925.1	0
GB_GCA_964407035.1	0
RS_GCF_000383975.1	3
GB_GCA_038888155.1	0
GB_GCA_018221165.1	0
GB_GCA_018646225.1	1
GB_GCA_020052325.1	1
GB_GCA_002717835.1	3
GB_GCA_049969855.1	0
GB_GCA_027023265.1	0
GB_GCA_025699075.1	1
GB_GCA_025360805.1	0
GB_GCA_023139025.1	0
RS_GCF_038432375.1	0
GB_GCA_030633635.1	0
GB_GCA_964413975.1	2
GB_GCA_048937435.1	0
GB_GCA_963726265.1	0
GB_GCA_002011085.2	0
GB_GCA_002497685.1	1
GB_GCA_042565955.1	0
GB_GCA_011772645.1	0
RS_GCF_000091665.1	0
GB_GCA_008297795.1	0
RS_GCF_000024185.1	0
GB_GCA_027046265.1	0
RS_GCF_036429475.1	2
GB_GCA_028867395.1	1
GB_GCA_003176995.1	0
GB_GCA_030017875.1	0
GB_GCA_030828405.1	3
GB_GCA_964394025.1	1
GB_GCA_036625675.1	1
GB_GCA_035279085.1	0
GB_GCA_013335235.1	0
GB_GCA_021846665.1	0
GB_GCA_002689345.1	3
GB_GCA_027315455.1	0
GB_GCA_026014615.1	0
GB_GCA_964014165.1	3
GB_GCA_004524725.1	0
RS_GCF_023703795.1	3
GB_GCA_038729325.1	0
GB_GCA_043813875.1	0
GB_GCA_030693105.1	1
GB_GCA_048882045.1	0
RS_GCF_000816105.1	0
GB_GCA_003056265.1	0
GB_GCA_023267795.1	0
GB_GCA_021513715.1	0
GB_GCA_028275645.1	0
GB_GCA_016212475.1	0
GB_GCA_037442405.1	1
GB_GCA_029547145.1	1
GB_GCA_001784635.1	0
GB_GCA_030667035.1	0
GB_GCA_964487415.1	0
GB_GCA_004212075.1	0
RS_GCF_001481685.1	0
GB_GCA_002699515.1	3
GB_GCA_002763075.1	0
GB_GCA_050012755.1	0
GB_GCA_015661745.1	0
GB_GCA_903842985.1	0
GB_GCA_038046605.1	0
GB_GCA_003663415.1	1
GB_GCA_028711165.1	0
GB_GCA_903866625.1	0
GB_GCA_035455105.1	0
GB_GCA_030602965.1	0
GB_GCA_964421685.1	1
GB_GCA_016930255.1	0
GB_GCA_002779235.1	0
GB_GCA_017524805.1	0
GB_GCA_018815925.1	0
GB_GCA_030593885.1	1
RS_GCF_902764455.1	0
GB_GCA_043808805.1	0
RS_GCF_037031205.1	1
GB_GCA_029856635.1	0
GB_GCA_964639155.1	0
GB_GCA_018303025.1	1
RS_GCF_000014945.1	0
GB_GCA_001595885.1	0
GB_GCA_007122455.1	3
GB_GCA_038895475.1	0
GB_GCA_027066265.1	0
GB_GCA_041676085.1	0
GB_GCA_036251765.1	2
GB_GCA_937949785.1	0
RS_GCF_049518935.1	0
GB_GCA_030634785.1	0
GB_GCA_042217755.1	1
GB_GCA_964483485.1	0
GB_GCA_036404475.1	0
GB_GCA_002499545.1	4
RS_GCF_003977755.1	3
GB_GCA_028351415.1	1
GB_GCA_030637965.1	0
GB_GCA_964344635.1	0
GB_GCA_964414985.1	0
GB_GCA_964350175.1	0
GB_GCA_016783545.1	0
GB_GCA_025453675.1	0
GB_GCA_028716125.1	0
GB_GCA_018814355.1	0
GB_GCA_030594585.1	0
GB_GCA_030619955.1	0
GB_GCA_018260755.1	0
GB_GCA_903828955.1	1
GB_GCA_963809035.1	0
GB_GCA_029856615.1	0
GB_GCA_964624045.1	0
GB_GCA_964477505.1	0
GB_GCA_015520425.1	1
GB_GCA_964589605.1	0
GB_GCA_041639775.1	2
GB_GCA_964391105.1	0
RS_GCF_027257195.1	2
GB_GCA_020348445.1	1
RS_GCF_030068615.1	2
GB_GCA_964616835.1	0
GB_GCA_016203225.1	0
GB_GCA_013331805.1	0
RS_GCF_017357105.1	3
GB_GCA_022750055.1	0
GB_GCA_002496355.1	0
GB_GCA_018883755.1	0
GB_GCA_002494645.1	3
GB_GCA_021786575.1	0
GB_GCA_035528475.1	0
GB_GCA_964361555.1	0
GB_GCA_964461425.1	0
GB_GCA_963804505.1	0
GB_GCA_964559475.1	1
RS_GCF_017874235.1	2
GB_GCA_015063085.1	0
GB_GCA_964559155.1	0
RS_GCF_012027645.1	0
GB_GCA_012959275.1	2
RS_GCF_049605515.1	1
GB_GCA_963754945.1	0
GB_GCA_023266955.1	1
GB_GCA_964545215.1	0
GB_GCA_030612905.1	0
GB_GCA_041661025.1	0
GB_GCA_019704295.1	1
GB_GCA_026413805.1	1
RS_GCF_900116205.1	2
GB_GCA_042850255.1	0
GB_GCA_964618995.1	2
GB_GCA_018335335.1	2
GB_GCA_029932645.1	0
GB_GCA_013415865.1	0
GB_GCA_964409285.1	0
GB_GCA_035288805.1	0
GB_GCA_043802645.1	1
RS_GCF_003721435.2	2
GB_GCA_035945215.1	0
GB_GCA_017608995.1	0
GB_GCA_037386505.1	0
GB_GCA_017608505.1	0
GB_GCA_045567955.1	1
GB_GCA_028682985.1	1
GB_GCA_002731195.1	2
GB_GCA_020051845.1	0
GB_GCA_963714085.1	0
GB_GCA_025058055.1	1
GB_GCA_038890815.1	1
GB_GCA_017994055.1	0
GB_GCA_902463315.1	0
GB_GCA_028867735.1	0
GB_GCA_039679445.1	0
GB_GCA_013390785.1	0
GB_GCA_027491845.1	0
RS_GCF_024807035.1	0
GB_GCA_013154355.1	0
GB_GCA_002503545.1	0
GB_GCA_964634375.1	0
GB_GCA_964592765.1	0
GB_GCA_023474775.1	0
GB_GCA_964530745.1	0
GB_GCA_027037025.1	0
GB_GCA_002509495.1	0
GB_GCA_036742095.1	0
GB_GCA_964409555.1	0
GB_GCA_018302705.1	0
GB_GCA_964392435.1	1
GB_GCA_019246625.1	0
GB_GCA_042138025.1	0
GB_GCA_963768855.1	0
GB_GCA_002499455.1	1
GB_GCA_964599615.1	0
GB_GCA_964572575.1	0
GB_GCA_030756715.1	0
GB_GCA_016550485.1	0
GB_GCA_964451055.1	0
GB_GCA_002496635.1	2
GB_GCA_965205425.1	0
GB_GCA_047617305.1	2
GB_GCA_015523565.1	1
GB_GCA_049966495.1	0
GB_GCA_038144595.1	4
GB_GCA_030607815.1	0
GB_GCA_021801355.1	0
GB_GCA_964566595.1	1
GB_GCA_041946675.1	0
RS_GCF_003967175.1	1
GB_GCA_018653485.1	0
GB_GCA_964444465.1	0
GB_GCA_038874075.1	0
GB_GCA_964423055.1	0
GB_GCA_018645535.1	1
GB_GCA_964343155.1	0
GB_GCA_964628995.1	0
GB_GCA_052315415.1	1
GB_GCA_027081755.1	0
GB_GCA_039698055.1	0
GB_GCA_035516335.1	0
GB_GCA_004195715.1	2
GB_GCA_964598635.1	0
GB_GCA_021801785.1	0
GB_GCA_964637115.1	0
GB_GCA_002708385.1	3
GB_GCA_964627805.1	0
GB_GCA_964362365.1	0
GB_GCA_007117065.1	1
GB_GCA_964572505.1	0
GB_GCA_964530945.1	0
GB_GCA_013152685.1	0
GB_GCA_963713905.1	0
GB_GCA_963765255.1	0
RS_GCF_013839425.1	3
GB_GCA_016840405.1	1
GB_GCA_025061245.1	0
GB_GCA_038728965.1	0
GB_GCA_015062825.1	0
GB_GCA_964491985.1	0
GB_GCA_964634095.1	0
GB_GCA_046757245.1	1
GB_GCA_964617935.1	0
GB_GCA_043807015.1	0
GB_GCA_024860865.1	0
GB_GCA_036787775.1	0
GB_GCA_052325545.1	0
RS_GCF_000970045.1	1
GB_GCA_007117405.1	0
GB_GCA_023487205.1	0
GB_GCA_035638535.1	1
GB_GCA_012729535.1	0
GB_GCA_021799315.1	0
RS_GCF_036584055.1	4
GB_GCA_002497345.1	0
GB_GCA_030672285.1	0
GB_GCA_016203425.1	0
RS_GCF_000235565.1	0
GB_GCA_023430285.1	0
GB_GCA_035253045.1	0
GB_GCA_965372125.1	0
GB_GCA_963705145.1	0
GB_GCA_964580745.1	0
GB_GCA_037386725.1	0
GB_GCA_027046525.1	0
GB_GCA_964585295.1	2
GB_GCA_003649235.1	0
GB_GCA_963701045.1	0
GB_GCA_028242535.1	0
GB_GCA_035527635.1	0
GB_GCA_021792295.1	0
GB_GCA_964607255.1	0
GB_GCA_002727675.1	3
GB_GCA_030679115.1	0
GB_GCA_028275925.1	0
GB_GCA_038045465.1	0
GB_GCA_964476825.1	1
GB_GCA_002501805.1	2
GB_GCA_035289465.1	0
GB_GCA_018816335.1	0
GB_GCA_035517955.1	0
RS_GCF_032113415.1	2
GB_GCA_030614005.1	0
GB_GCA_964594475.1	2
RS_GCF_029338195.1	4
GB_GCA_004348015.1	0
GB_GCA_014874365.1	0
GB_GCA_964644785.1	0
GB_GCA_963788755.1	1
GB_GCA_013178285.1	1
RS_GCF_027011145.1	0
GB_GCA_009618475.1	0
RS_GCF_029882185.1	0
GB_GCA_020833055.1	0
GB_GCA_016932215.1	0
GB_GCA_029987245.1	0
GB_GCA_038867615.1	0
RS_GCF_018687785.1	1
GB_GCA_030627035.1	0
GB_GCA_039666455.1	0
GB_GCA_965372445.1	1
GB_GCA_004297665.1	0
GB_GCA_036478875.1	0
GB_GCA_016838795.1	0
RS_GCF_036323395.1	0
GB_GCA_002763155.1	0
GB_GCA_050015955.1	0
GB_GCA_964356075.1	1
GB_GCA_046760205.1	0
GB_GCA_964466995.1	1
GB_GCA_032249575.1	0
GB_GCA_964347025.1	0
GB_GCA_003558335.1	1
GB_GCA_004376385.1	0
GB_GCA_030600725.1	0
GB_GCA_026395855.1	0
RS_GCF_026586665.1	2
GB_GCA_964654595.1	0
GB_GCA_023256405.1	0
GB_GCA_009776695.1	0
GB_GCA_964526585.1	0
GB_GCA_052389495.1	0
GB_GCA_012519255.1	0
GB_GCA_025058985.1	0
GB_GCA_003344655.1	0
GB_GCA_021828195.1	0
GB_GCA_964227855.1	3
GB_GCA_964508155.1	0
GB_GCA_036626395.1	2
RS_GCF_026616205.1	2
GB_GCA_031267895.1	0
RS_GCF_000230735.2	3
GB_GCA_964552095.1	1
GB_GCA_012798365.1	0
GB_GCA_033581555.1	1
GB_GCA_016928455.1	0
GB_GCA_964594225.1	0
GB_GCA_004524385.1	0
GB_GCA_013331695.1	0
GB_GCA_018653605.1	0
GB_GCA_964546165.1	0
GB_GCA_964511585.1	0
RS_GCF_001280425.1	3
GB_GCA_029237505.1	0
GB_GCA_030688545.1	1
GB_GCA_964388715.1	1
GB_GCA_021793035.1	0
GB_GCA_030627385.1	0
GB_GCA_002687815.1	0
RS_GCF_001639275.1	0
RS_GCF_000011125.1	0
GB_GCA_964403775.1	0
GB_GCA_963807965.1	1
GB_GCA_035288505.1	0
GB_GCA_038849525.1	0
GB_GCA_021850805.1	0
GB_GCA_043815805.1	0
RS_GCF_000251105.1	0
GB_GCA_003166335.1	0
GB_GCA_030040595.1	0
GB_GCA_037141115.1	0
GB_GCA_963799075.1	0
GB_GCA_964362025.1	0
GB_GCA_038880755.1	0
GB_GCA_016841625.1	0
GB_GCA_963830925.1	0
GB_GCA_001714685.2	1
GB_GCA_030549835.1	0
GB_GCA_003135935.1	0
GB_GCA_964388875.1	0
RS_GCF_029688845.1	2
GB_GCA_008080765.1	1
GB_GCA_003021975.1	5
RS_GCF_009729055.1	0
GB_GCA_028866945.1	0
GB_GCA_042584825.1	0
RS_GCF_005938085.1	2
GB_GCA_023457135.1	1
GB_GCA_964392755.1	0
RS_GCF_014962245.1	0
GB_GCA_965205215.1	0
GB_GCA_001563875.1	0
GB_GCA_965659915.1	2
GB_GCA_049795075.1	0
GB_GCA_030610815.1	0
GB_GCA_029941825.1	0
GB_GCA_002505765.1	0
RS_GCF_051195075.1	3
GB_GCA_016840065.1	0
GB_GCA_964482255.1	0
GB_GCA_963831865.1	0
GB_GCA_030595585.1	0
GB_GCA_021158895.1	0
GB_GCA_023379075.1	0
GB_GCA_005888675.1	0
GB_GCA_028679185.1	0
GB_GCA_963785215.1	0
GB_GCA_032906685.1	0
RS_GCF_017410345.1	0
RS_GCF_000021965.1	0
GB_GCA_038046725.1	0
RS_GCF_029278565.1	2
GB_GCA_049970095.1	0
GB_GCA_964650285.1	0
GB_GCA_964518925.1	0
GB_GCA_013331225.1	0
GB_GCA_028276165.1	0
GB_GCA_964412025.1	0
GB_GCA_038046005.1	0
RS_GCF_000765475.1	0
GB_GCA_049965555.1	0
GB_GCA_036824555.1	0
GB_GCA_046758125.1	1
GB_GCA_035541015.1	0
GB_GCA_964492225.1	0
GB_GCA_031290095.1	0
GB_GCA_964467845.1	0
GB_GCA_018830525.1	0
GB_GCA_964384045.1	0
GB_GCA_038890395.1	0
GB_GCA_034667725.1	0
GB_GCA_029941645.1	1
GB_GCA_016202305.1	0
GB_GCA_026016205.1	0
GB_GCA_035620615.1	0
GB_GCA_035706205.1	0
RS_GCF_011319475.1	0
GB_GCA_041645055.1	0
GB_GCA_038868255.1	0
GB_GCA_030861405.1	0
GB_GCA_964604755.1	0
GB_GCA_001563805.1	2
GB_GCA_030754395.1	1
GB_GCA_963968875.1	2
GB_GCA_964587735.1	0
GB_GCA_025057895.1	0
GB_GCA_018819305.1	0
GB_GCA_002698885.1	0
GB_GCA_964479015.1	0
GB_GCA_020343655.1	0
GB_GCA_017610545.1	0
GB_GCA_020355105.1	1
GB_GCA_018304175.1	0
GB_GCA_032128215.1	0
GB_GCA_034716875.1	0
GB_GCA_030666035.1	1
RS_GCF_049705945.1	2
GB_GCA_016213985.1	0
RS_GCF_002214605.1	0
GB_GCA_029932465.1	0
GB_GCA_023256615.1	0
GB_GCA_007118075.1	1
GB_GCA_003158115.1	0
GB_GCA_046538155.1	0
GB_GCA_022561895.1	2
RS_GCF_045291185.1	0
GB_GCA_002501765.1	0
GB_GCA_018221025.1	0
GB_GCA_963833125.1	0
GB_GCA_020854915.1	0
GB_GCA_964425855.1	0
RS_GCF_026000775.1	0
GB_GCA_041479575.1	0
GB_GCA_030651515.1	0
RS_GCF_004765785.1	3
GB_GCA_016215305.1	0
GB_GCA_029574055.1	0
GB_GCA_001587715.1	0
GB_GCA_013152995.1	0
GB_GCA_016214075.1	2
GB_GCA_016187385.1	0
GB_GCA_023246885.1	0
GB_GCA_042216925.1	1
GB_GCA_025041175.1	2
GB_GCA_043803505.1	0
GB_GCA_042217585.1	1
GB_GCA_964467345.1	1
GB_GCA_029556335.1	0
GB_GCA_964372375.1	0
GB_GCA_042218225.1	0
GB_GCA_028344155.1	0
GB_GCA_964538235.1	0
GB_GCA_021161085.1	1
GB_GCA_013330915.1	0
RS_GCF_046195335.1	0
GB_GCA_018691345.1	2
GB_GCA_030590605.1	0
GB_GCA_963788665.1	0
GB_GCA_041671345.1	1
GB_GCA_008080735.1	1
GB_GCA_021821445.1	0
GB_GCA_938036345.1	0
GB_GCA_036626315.1	2
GB_GCA_041645325.1	0
GB_GCA_021372315.1	0
RS_GCF_000300255.2	0
GB_GCA_018819225.1	0
GB_GCA_026394745.1	0
GB_GCA_009889585.1	0
GB_GCA_026986575.1	1
GB_GCA_964471565.1	0
GB_GCA_016177315.1	1
GB_GCA_964392695.1	0
RS_GCF_003990725.2	2
GB_GCA_013426015.1	0
GB_GCA_964399015.1	0
RS_GCF_000204415.1	0
GB_GCA_964602715.1	0
GB_GCA_038044525.1	0
GB_GCA_030640725.1	0
GB_GCA_041671005.1	0
GB_GCA_964508575.1	0
GB_GCA_964476035.1	0
RS_GCF_000337035.1	2
RS_GCF_017094465.1	2
GB_GCA_035527875.1	0
GB_GCA_014523685.1	0
GB_GCA_013375485.1	0
GB_GCA_027002995.1	0
GB_GCA_963677995.1	0
GB_GCA_018829485.1	0
GB_GCA_049299735.1	0
GB_GCA_964357505.1	0
GB_GCA_001873845.1	0
GB_GCA_965248185.1	1
GB_GCA_020345945.1	0
GB_GCA_024278985.1	0
GB_GCA_047603135.1	0
GB_GCA_042218495.1	0
GB_GCA_005878415.1	1
GB_GCA_035509375.1	0
GB_GCA_964533515.1	0
GB_GCA_019659125.1	0
GB_GCA_964601325.1	0
GB_GCA_048939625.1	1
GB_GCA_045567855.1	2
GB_GCA_029259015.1	0
GB_GCA_964465295.1	0
GB_GCA_009904025.1	0
GB_GCA_964538405.1	0
GB_GCA_039833815.1	0
GB_GCA_964419615.1	0
GB_GCA_028867675.1	0
GB_GCA_000494145.1	0
GB_GCA_944321505.1	0
GB_GCA_019058165.1	0
GB_GCA_013374505.1	0
GB_GCA_003651045.1	0
GB_GCA_964617945.1	0
GB_GCA_048885865.1	0
GB_GCA_002499905.1	0
GB_GCA_050123155.1	0
GB_GCA_001871475.1	1
GB_GCA_014240285.1	2
GB_GCA_964634735.1	0
GB_GCA_036444275.1	0
GB_GCA_016841485.1	1
GB_GCA_021827405.1	0
GB_GCA_018655525.1	0
GB_GCA_021159125.1	0
GB_GCA_022848805.1	0
GB_GCA_018303515.1	0
GB_GCA_016932355.1	0
GB_GCA_016126025.1	1
GB_GCA_016181245.1	0
GB_GCA_004195435.1	0
GB_GCA_964386885.1	0
GB_GCA_030591125.1	0
GB_GCA_042216495.1	1
GB_GCA_938045815.1	0
GB_GCA_963724455.1	0
GB_GCA_902520595.1	4
GB_GCA_043810695.1	0
GB_GCA_020431995.1	0
GB_GCA_021796515.1	0
GB_GCA_964611985.1	0
GB_GCA_964610235.1	0
GB_GCA_002497285.1	0
GB_GCA_027062725.1	0
GB_GCA_963732855.1	0
GB_GCA_026712925.1	0
GB_GCA_042217375.1	1
GB_GCA_002504525.1	0
GB_GCA_025464345.1	0
GB_GCA_019428815.1	0
RS_GCF_051207395.1	2
GB_GCA_023255955.1	0
GB_GCA_015521325.1	0
GB_GCA_023476545.1	0
GB_GCA_003554235.1	0
GB_GCA_029258825.1	0
GB_GCA_964389765.1	0
GB_GCA_963763235.1	0
GB_GCA_964423375.1	0
GB_GCA_024399195.1	0
GB_GCA_013154205.1	0
GB_GCA_964493885.1	0
RS_GCF_010747475.1	4
GB_GCA_003553825.1	0
GB_GCA_002778455.1	1
GB_GCA_040753335.1	0
GB_GCA_023379055.1	0
GB_GCA_028867845.1	0
GB_GCA_018221135.1	0
GB_GCA_949372645.1	2
RS_GCF_000969905.1	0
RS_GCF_963082495.1	0
GB_GCA_964644245.1	1
GB_GCA_018397065.1	0
GB_GCA_001595785.1	0
GB_GCA_030038895.1	0
GB_GCA_023265925.1	0
GB_GCA_964464485.1	0
GB_GCA_010028495.1	0
GB_GCA_964344705.1	0
RS_GCF_028912405.1	1
GB_GCA_964403925.1	2
GB_GCA_964501085.1	0
GB_GCA_964353725.1	0
GB_GCA_028275745.1	0
GB_GCA_049517415.1	0
GB_GCA_002503135.1	0
GB_GCA_963709405.1	0
GB_GCA_027343465.1	0
GB_GCA_017609645.1	0
GB_GCA_964549685.1	0
GB_GCA_020724955.1	0
GB_GCA_021818675.1	0
GB_GCA_030154025.1	0
RS_GCF_000336895.1	3
RS_GCF_018128925.1	0
RS_GCF_013407165.1	0
GB_GCA_050749285.1	0
GB_GCA_004524565.1	0
GB_GCA_030037995.1	0
GB_GCA_964489815.1	0
GB_GCA_937915175.1	3
GB_GCA_003695265.1	0
GB_GCA_021827945.1	0
GB_GCA_035623375.1	0
GB_GCA_031287415.1	0
GB_GCA_963808285.1	0
GB_GCA_027887045.1	0
GB_GCA_021163455.1	0
GB_GCA_022703705.1	0
GB_GCA_012026795.1	0
GB_GCA_964547015.1	0
GB_GCA_964428495.1	0
GB_GCA_035283165.1	0
GB_GCA_042217215.1	1
GB_GCA_965247045.1	1
GB_GCA_022627495.1	1
GB_GCA_018303205.1	0
GB_GCA_965662895.1	3
GB_GCA_030666885.1	0
GB_GCA_002685855.1	0
GB_GCA_964486625.1	0
GB_GCA_009787175.1	0
GB_GCA_965206845.1	0
GB_GCA_013415795.1	0
GB_GCA_016180085.1	0
GB_GCA_964498845.1	0
GB_GCA_030044695.1	0
GB_GCA_903923795.1	1
GB_GCA_021812145.1	0
GB_GCA_964493655.1	0
GB_GCA_036004805.1	0
GB_GCA_030042815.1	0
GB_GCA_016202745.1	0
GB_GCA_002495325.1	0
GB_GCA_963768345.1	0
GB_GCA_002067865.1	0
GB_GCA_033813295.1	0
GB_GCA_004195635.1	2
GB_GCA_965204345.1	1
GB_GCA_964498245.1	0
GB_GCA_011605865.1	0
RS_GCF_035968265.1	0
GB_GCA_041479675.1	0
GB_GCA_964371455.1	0
RS_GCF_022869805.1	3
GB_GCA_028279545.1	0
GB_GCA_026985775.1	0
GB_GCA_019894665.1	0
GB_GCA_964607815.1	0
GB_GCA_964591395.1	0
GB_GCA_004524445.1	2
GB_GCA_035529295.1	1
GB_GCA_016927245.1	0
GB_GCA_964353745.1	0
GB_GCA_964486045.1	0
GB_GCA_026414305.1	0
GB_GCA_964465785.1	0
GB_GCA_016181885.1	0
GB_GCA_038865865.1	0
RS_GCF_028712425.1	0
RS_GCF_009184545.1	2
GB_GCA_018303365.1	0
GB_GCA_030018415.1	0
GB_GCA_030038655.1	0
GB_GCA_964621025.1	0
RS_GCF_900112175.1	3
GB_GCA_964594895.1	1
RS_GCF_947169325.1	0
GB_GCA_963818955.1	1
GB_GCA_016219825.1	0
GB_GCA_938017985.1	0
GB_GCA_035288965.1	0
GB_GCA_964348145.1	0
GB_GCA_007128245.1	1
GB_GCA_038045185.1	0
GB_GCA_035297365.1	0
GB_GCA_028279645.1	0
GB_GCA_964556185.1	0
GB_GCA_007117145.1	1
GB_GCA_026395815.1	0
GB_GCA_964342465.1	2
GB_GCA_964506745.1	0
GB_GCA_013204355.1	0
GB_GCA_017608025.1	0
GB_GCA_046352665.1	0
GB_GCA_027028145.1	0
GB_GCA_964433165.1	0
GB_GCA_964448715.1	0
GB_GCA_964391265.1	0
RS_GCF_023913515.1	2
GB_GCA_003694525.1	0
GB_GCA_035250975.1	0
GB_GCA_964477945.1	1
GB_GCA_964498295.1	0
GB_GCA_964595415.1	0
GB_GCA_017610505.1	0
GB_GCA_018475625.1	0
GB_GCA_964485195.1	0
GB_GCA_030669595.1	0
RS_GCF_009831555.1	2
GB_GCA_009776625.1	0
GB_GCA_013390375.1	0
GB_GCA_013139905.1	0
GB_GCA_964354405.1	0
GB_GCA_023133375.1	0
RS_GCF_963674485.2	0
GB_GCA_025449515.1	0
GB_GCA_949538655.1	2
GB_GCA_041548485.1	0
GB_GCA_964654915.1	0
GB_GCA_034660435.1	0
GB_GCA_021789945.1	0
GB_GCA_002495645.1	4
GB_GCA_963646785.1	0
GB_GCA_036422215.1	0
GB_GCA_040776945.1	0
GB_GCA_038730205.1	0
GB_GCA_902627615.1	0
GB_GCA_964449215.1	0
GB_GCA_016219465.1	0
GB_GCA_046710875.1	3
GB_GCA_045598125.1	0
GB_GCA_018668425.1	0
GB_GCA_963704525.1	0
RS_GCF_000217995.1	1
GB_GCA_020343635.1	0
GB_GCA_024275755.1	0
GB_GCA_049966915.1	0
GB_GCA_001775955.1	1
GB_GCA_035543015.1	0
GB_GCA_024276395.1	0
GB_GCA_031274665.1	0
GB_GCA_964384935.1	0
GB_GCA_023128855.1	0
RS_GCF_024500045.1	0
GB_GCA_030651375.1	0
GB_GCA_041305745.1	0
GB_GCA_042219485.1	0
GB_GCA_021162685.1	0
GB_GCA_029933895.1	0
RS_GCF_003351865.1	0
GB_GCA_003663295.1	0
GB_GCA_016192945.1	0
RS_GCF_000022545.1	0
GB_GCA_964647695.1	0
GB_GCA_016234065.1	0
GB_GCA_041862235.1	0
GB_GCA_031260345.1	0
GB_GCA_026014545.1	0
RS_GCF_000011005.1	0
GB_GCA_963697165.1	0
GB_GCA_964400255.1	1
GB_GCA_030672475.1	0
GB_GCA_030600695.1	0
GB_GCA_016929895.1	0
GB_GCA_049627345.1	4
GB_GCA_963804175.1	0
GB_GCA_023269235.1	0
GB_GCA_964556195.1	3
GB_GCA_021160415.1	0
GB_GCA_963815065.1	0
GB_GCA_013331945.1	0
GB_GCA_013425375.1	1
GB_GCA_043809245.1	0
RS_GCF_046719765.1	2
GB_GCA_038882535.1	0
GB_GCA_963738255.1	0
GB_GCA_964347345.1	0
GB_GCA_963813675.1	0
GB_GCA_902606965.1	0
GB_GCA_963748615.1	0
GB_GCA_009694755.1	0
GB_GCA_031254685.1	0
GB_GCA_041609855.1	0
GB_GCA_026414525.1	0
GB_GCA_004375695.1	0
GB_GCA_007133925.1	0
GB_GCA_964428445.1	0
GB_GCA_003601875.1	0
GB_GCA_016180135.1	0
GB_GCA_964634895.1	1
GB_GCA_963770845.1	0
GB_GCA_023129265.1	2
GB_GCA_964406515.1	0
GB_GCA_964372465.1	0
GB_GCA_038891055.1	1
GB_GCA_048939905.1	0
RS_GCF_035666295.1	2
GB_GCA_017434525.1	0
GB_GCA_003695435.1	0
RS_GCF_024972755.1	2
GB_GCA_021809755.1	0
GB_GCA_016185805.1	0
RS_GCF_026684035.1	0
GB_GCA_012910725.1	0
GB_GCA_964384965.1	0
GB_GCA_030059665.1	0
GB_GCA_038818725.1	0
GB_GCA_025920425.1	1
RS_GCF_000337735.1	2
GB_GCA_018302725.1	0
GB_GCA_003022845.1	1
GB_GCA_964451135.1	0
GB_GCA_018396695.1	0
GB_GCA_963677065.1	0
GB_GCA_015522935.1	0
GB_GCA_021820525.1	1
GB_GCA_050748485.1	0
GB_GCA_964372425.1	0
GB_GCA_003164755.1	0
GB_GCA_002506535.1	0
GB_GCA_036146255.1	0
GB_GCA_030631995.1	0
GB_GCA_963835925.1	0
GB_GCA_049700835.1	0
